path_rel,loc,n_grid_like,n_form_controls,n_file_uploads,n_reports,n_devexpress,n_sql_calls_hint
WebGestor/GTP/GTP_Relacion_TiemposxEstados.aspx,433,4,21,0,0,0,0
WebGestor/GTP/GTP_Relacion_TiemposxEstados.aspx.vb,428,1,0,0,0,0,13
WebGestor/GTP/PagMaestra_GTP.master,153,0,2,0,0,0,0
WebGestor/GTP/PagMaestra_GTP.master.vb,6,0,0,0,0,0,0
WebGestor/Gestion_Personal/Agencia_Empleador_Relacion.aspx,396,16,29,0,0,0,0
WebGestor/Gestion_Personal/Agencia_Empleador_Relacion.aspx.vb,339,3,0,0,0,0,0
WebGestor/Global2.asax.vb,11,0,0,0,0,0,0
WebGestor/HomeMenu.aspx,10,0,0,0,0,0,0
WebGestor/HomeMenu.aspx.vb,6,0,0,0,0,0,0
WebGestor/Inventario/CalcularDistancia.aspx,26,2,0,0,1,0,0
WebGestor/Inventario/CalcularDistancia.aspx.vb,108,1,0,0,2,0,1
WebGestor/Inventario/Capturar_Almacenar_Foto.aspx,112,0,2,0,0,0,0
WebGestor/Inventario/Capturar_Almacenar_Foto.aspx.vb,36,0,0,0,0,0,2
WebGestor/Inventario/Catalogo_Articulo.aspx,570,6,39,4,0,0,0
WebGestor/Inventario/Catalogo_Articulo.aspx.designer.vb,673,5,15,3,0,0,0
WebGestor/Inventario/Catalogo_Articulo.aspx.vb,844,3,0,8,0,0,3
WebGestor/Inventario/Catalogo_PlacaIni_Prop.aspx,72,2,6,0,0,0,0
WebGestor/Inventario/Catalogo_PlacaIni_Prop.aspx.designer.vb,117,1,3,0,0,0,0
WebGestor/Inventario/Catalogo_PlacaIni_Prop.aspx.vb,135,1,0,0,0,0,0
WebGestor/Inventario/Garantia_ConsultaEquipo.aspx,234,0,36,0,0,0,0
WebGestor/Inventario/Garantia_ConsultaEquipo.aspx.vb,75,0,0,0,0,0,0
WebGestor/Inventario/InvReport_Recepcion.aspx,21,0,0,0,4,0,0
WebGestor/Inventario/InvReport_Recepcion.aspx.vb,38,0,0,0,4,0,1
WebGestor/Inventario/Inv_Definiciones_Tablas.aspx,937,31,76,0,0,0,0
WebGestor/Inventario/Inv_Definiciones_Tablas.aspx.designer.vb,1087,11,26,0,0,0,0
WebGestor/Inventario/Inv_Definiciones_Tablas.aspx.vb,1165,29,10,0,0,0,0
WebGestor/Inventario/Inventario.aspx,375,4,12,2,0,0,0
WebGestor/Inventario/Inventario.aspx.vb,259,1,0,2,0,0,6
WebGestor/Inventario/Inventario_.aspx,455,6,24,0,2,0,0
WebGestor/Inventario/Inventario_.aspx.vb,741,3,1,0,0,0,19
WebGestor/Inventario/Inventario_Almacen_Salida.aspx,677,21,57,0,0,0,0
WebGestor/Inventario/Inventario_Almacen_Salida.aspx.vb,2983,7,36,0,0,0,256
WebGestor/Inventario/Inventario_Articulo_Foto.aspx,580,21,16,4,0,0,0
WebGestor/Inventario/Inventario_Articulo_Foto.aspx.vb,697,6,1,7,0,0,11
WebGestor/Inventario/Inventario_Articulo_Imagen.aspx,78,3,6,0,0,0,0
WebGestor/Inventario/Inventario_Articulo_Imagen.aspx.vb,239,2,0,0,0,0,6
WebGestor/Inventario/Inventario_BienesNuevos_NoConsiderar.aspx,350,9,18,0,0,0,0
WebGestor/Inventario/Inventario_BienesNuevos_NoConsiderar.aspx.vb,453,2,2,0,0,0,8
WebGestor/Inventario/Inventario_CCosto_Salida.aspx,805,10,64,0,0,0,0
WebGestor/Inventario/Inventario_CCosto_Salida.aspx.vb,1473,5,29,0,0,0,84
WebGestor/Inventario/Inventario_CCosto_Salida_Generar.aspx,662,21,55,0,0,0,0
WebGestor/Inventario/Inventario_CCosto_Salida_Generar.aspx.vb,2132,7,40,0,0,0,114
WebGestor/Inventario/Inventario_CargaFoto_xBiene.aspx,519,18,16,4,0,0,0
WebGestor/Inventario/Inventario_CargaFoto_xBiene.aspx.vb,709,4,1,7,0,0,14
WebGestor/Inventario/Inventario_Carga_Atms.aspx,60,3,0,4,0,0,0
WebGestor/Inventario/Inventario_Carga_Atms.aspx.vb,248,0,0,6,0,0,10
WebGestor/Inventario/Inventario_Carga_DatosIniciales.aspx,38,0,4,2,0,0,0
WebGestor/Inventario/Inventario_Carga_DatosIniciales.aspx.vb,723,0,0,2,0,0,71
WebGestor/Inventario/Inventario_Carga_Individual.aspx,535,6,48,0,0,0,0
WebGestor/Inventario/Inventario_Carga_Individual.aspx.vb,896,8,46,0,0,0,49
WebGestor/Inventario/Inventario_Carga_Informacion.aspx,125,2,8,0,0,0,0
WebGestor/Inventario/Inventario_Carga_Informacion.aspx.vb,105,1,0,0,0,0,0
WebGestor/Inventario/Inventario_Carga_MovGps.aspx,240,6,13,2,0,0,0
WebGestor/Inventario/Inventario_Carga_MovGps.aspx.vb,977,1,1,2,0,0,9
WebGestor/Inventario/Inventario_Cargar_Valor_Libro.aspx,65,0,0,1,0,0,0
WebGestor/Inventario/Inventario_Cargar_Valor_Libro.aspx.vb,123,0,0,0,0,0,6
WebGestor/Inventario/Inventario_CatalogoArticulo.aspx,104,0,4,0,0,0,0
WebGestor/Inventario/Inventario_CatalogoArticulo.aspx.vb,53,0,0,0,0,0,0
WebGestor/Inventario/Inventario_Clasificacion.aspx,169,9,8,0,0,0,0
WebGestor/Inventario/Inventario_Clasificacion.aspx.vb,274,0,0,0,0,0,6
WebGestor/Inventario/Inventario_Conciliacion_Masiva.aspx,210,9,13,0,0,0,0
WebGestor/Inventario/Inventario_Conciliacion_Masiva.aspx.vb,603,1,0,0,0,0,20
WebGestor/Inventario/Inventario_Conciliados_OtrosBienes.aspx,179,6,13,0,0,0,0
WebGestor/Inventario/Inventario_Conciliados_OtrosBienes.aspx.vb,523,1,0,0,0,0,20
WebGestor/Inventario/Inventario_Datos_del_Bien.aspx,556,21,21,0,0,0,0
WebGestor/Inventario/Inventario_Datos_del_Bien.aspx.designer.vb,772,7,14,0,0,0,0
WebGestor/Inventario/Inventario_Datos_del_Bien.aspx.vb,622,4,0,0,0,0,12
WebGestor/Inventario/Inventario_Define_CentroCostos.aspx,399,4,58,0,0,0,0
WebGestor/Inventario/Inventario_Define_CentroCostos.aspx.vb,562,2,0,0,0,0,17
WebGestor/Inventario/Inventario_Definicion.aspx,117,7,8,0,0,0,0
WebGestor/Inventario/Inventario_Definicion.aspx.designer.vb,151,3,3,0,0,0,0
WebGestor/Inventario/Inventario_Definicion.aspx.vb,120,10,0,0,0,0,0
WebGestor/Inventario/Inventario_Definiciones_Tablas.aspx,160,9,21,0,0,0,0
WebGestor/Inventario/Inventario_Definiciones_Tablas.aspx.vb,426,13,4,0,0,0,0
WebGestor/Inventario/Inventario_Definir_Zonas.aspx,299,6,30,0,0,0,0
WebGestor/Inventario/Inventario_Definir_Zonas.aspx.vb,259,1,0,0,0,0,4
WebGestor/Inventario/Inventario_Descargas.aspx,6,0,0,0,0,0,0
WebGestor/Inventario/Inventario_Descargas.aspx.vb,22,0,0,0,0,0,0
WebGestor/Inventario/Inventario_Emergente.aspx,262,4,64,0,0,0,0
WebGestor/Inventario/Inventario_Emergente.aspx.vb,595,2,6,0,0,0,35
WebGestor/Inventario/Inventario_EquiposConciliados.aspx,1101,42,69,0,0,0,0
WebGestor/Inventario/Inventario_EquiposConciliados.aspx.designer.vb,961,7,27,0,0,0,0
WebGestor/Inventario/Inventario_EquiposConciliados.aspx.vb,1136,5,2,0,0,0,23
WebGestor/Inventario/Inventario_EquiposxAlmacen.aspx,391,9,20,0,0,0,0
WebGestor/Inventario/Inventario_EquiposxAlmacen.aspx.vb,517,4,0,0,0,0,9
WebGestor/Inventario/Inventario_Estadistica.aspx,85,3,2,0,0,0,0
WebGestor/Inventario/Inventario_Estadistica.aspx.vb,189,0,0,0,0,0,0
WebGestor/Inventario/Inventario_ExportarExcel.aspx,6,0,0,0,0,0,0
WebGestor/Inventario/Inventario_ExportarExcel.aspx.vb,41,0,0,0,0,0,0
WebGestor/Inventario/Inventario_Flujo_Atencion_Diaria.aspx,178,2,6,0,0,0,0
WebGestor/Inventario/Inventario_Flujo_Atencion_Diaria.aspx.vb,77,0,0,0,0,0,0
WebGestor/Inventario/Inventario_GPS.aspx,254,6,13,3,0,0,0
WebGestor/Inventario/Inventario_GPS.aspx.vb,910,1,1,2,0,0,9
WebGestor/Inventario/Inventario_Galeria_Fotos_xBien.aspx,34,2,0,0,1,0,0
WebGestor/Inventario/Inventario_Galeria_Fotos_xBien.aspx.vb,58,1,0,0,2,0,2
WebGestor/Inventario/Inventario_Garantia_Equipos.aspx,170,6,20,0,0,0,0
WebGestor/Inventario/Inventario_Garantia_Equipos.aspx.vb,144,2,0,0,0,0,0
WebGestor/Inventario/Inventario_Gastos.aspx,569,6,45,8,0,0,0
WebGestor/Inventario/Inventario_Gastos.aspx.vb,460,2,1,14,0,0,5
WebGestor/Inventario/Inventario_GenerarGuia.aspx,683,21,66,0,0,0,0
WebGestor/Inventario/Inventario_GenerarGuia.aspx.vb,1220,4,0,0,0,0,62
WebGestor/Inventario/Inventario_GenerarGuia_SinSalida.aspx,853,18,71,0,0,0,0
WebGestor/Inventario/Inventario_GenerarGuia_SinSalida.aspx.vb,1766,10,11,0,0,0,84
WebGestor/Inventario/Inventario_GenerarLista.aspx,615,8,34,0,0,0,0
WebGestor/Inventario/Inventario_GenerarLista.aspx.vb,409,6,3,0,0,0,16
WebGestor/Inventario/Inventario_Geolocalizacion_xBien.aspx,42,0,0,0,0,0,0
WebGestor/Inventario/Inventario_Geolocalizacion_xBien.aspx.vb,12,0,0,0,0,0,0
WebGestor/Inventario/Inventario_GuiaRemision_Masiva.aspx,738,21,55,2,0,0,0
WebGestor/Inventario/Inventario_GuiaRemision_Masiva.aspx.vb,876,10,7,5,0,0,45
WebGestor/Inventario/Inventario_GuiaRemision_Transporte.aspx,309,4,17,3,0,0,0
WebGestor/Inventario/Inventario_GuiaRemision_Transporte.aspx.vb,215,2,0,0,0,0,4
WebGestor/Inventario/Inventario_Guia_Transportista.aspx,419,4,17,3,0,0,0
WebGestor/Inventario/Inventario_Guia_Transportista.aspx.vb,281,3,0,0,0,0,5
WebGestor/Inventario/Inventario_Imprimir_Placas.aspx,60,0,4,5,0,0,0
WebGestor/Inventario/Inventario_Imprimir_Placas.aspx.vb,373,0,0,3,0,0,0
WebGestor/Inventario/Inventario_Informacion_Bienes.aspx,200,12,4,0,0,0,0
WebGestor/Inventario/Inventario_Informacion_Bienes.aspx.vb,103,1,0,0,0,0,1
WebGestor/Inventario/Inventario_Ingreso_Bienes_Desuso.aspx,793,18,87,2,0,0,0
WebGestor/Inventario/Inventario_Ingreso_Bienes_Desuso.aspx.vb,4292,11,0,10,0,0,261
WebGestor/Inventario/Inventario_Ingreso_Equipos.aspx,580,15,49,0,0,0,0
WebGestor/Inventario/Inventario_Ingreso_Equipos.aspx.vb,782,6,0,0,0,0,20
WebGestor/Inventario/Inventario_Ingreso_Equipos_Registrar.aspx,696,21,72,0,0,0,0
WebGestor/Inventario/Inventario_Ingreso_Equipos_Registrar.aspx.vb,1380,4,19,0,0,0,89
WebGestor/Inventario/Inventario_Ingreso_Placas.aspx,137,8,15,0,0,0,0
WebGestor/Inventario/Inventario_Ingreso_Placas.aspx.designer.vb,241,6,9,0,0,0,0
WebGestor/Inventario/Inventario_Ingreso_Placas.aspx.vb,211,24,8,0,0,0,0
WebGestor/Inventario/Inventario_Ingreso_Series.aspx,294,15,33,3,0,0,0
WebGestor/Inventario/Inventario_Ingreso_Series.aspx.vb,1123,2,7,3,0,0,89
WebGestor/Inventario/Inventario_Interface_GPS.aspx,381,12,24,2,0,0,0
WebGestor/Inventario/Inventario_Interface_GPS.aspx.vb,1722,2,0,8,0,0,38
WebGestor/Inventario/Inventario_Kardex.aspx,521,15,38,0,0,0,0
WebGestor/Inventario/Inventario_Kardex.aspx.vb,424,2,0,0,0,0,2
WebGestor/Inventario/Inventario_ListaTablaMovimientos_ParaGps.aspx,57,3,2,0,0,0,0
WebGestor/Inventario/Inventario_ListaTablaMovimientos_ParaGps.aspx.vb,37,0,0,0,0,0,0
WebGestor/Inventario/Inventario_Lista_BienesInventariado.aspx,324,12,27,0,0,0,0
WebGestor/Inventario/Inventario_Lista_BienesInventariado.aspx.vb,522,2,1,0,0,0,3
WebGestor/Inventario/Inventario_Lista_EquiposATratar.aspx,215,6,0,0,0,0,0
WebGestor/Inventario/Inventario_Lista_EquiposATratar.aspx.vb,112,4,0,0,0,0,0
WebGestor/Inventario/Inventario_Lista_Oficina_SinUbicaciones.aspx,55,3,2,0,0,0,0
WebGestor/Inventario/Inventario_Lista_Oficina_SinUbicaciones.aspx.vb,108,0,1,0,0,0,0
WebGestor/Inventario/Inventario_Monitoreo.aspx,513,15,26,0,0,0,0
WebGestor/Inventario/Inventario_Monitoreo.aspx.vb,422,2,0,0,0,0,0
WebGestor/Inventario/Inventario_Movimiento_Equipos.aspx,534,6,34,0,0,0,0
WebGestor/Inventario/Inventario_Movimiento_Equipos.aspx.vb,279,2,1,0,0,0,0
WebGestor/Inventario/Inventario_Pedido_Listado.aspx,78,3,4,2,0,0,0
WebGestor/Inventario/Inventario_Pedido_Listado.aspx.vb,238,0,0,3,0,0,13
WebGestor/Inventario/Inventario_Pedidos.aspx,374,9,25,0,0,0,0
WebGestor/Inventario/Inventario_Pedidos.aspx.vb,297,3,3,0,0,0,3
WebGestor/Inventario/Inventario_PopPud_DatosOficina.aspx,122,0,22,0,0,0,0
WebGestor/Inventario/Inventario_PopPud_DatosOficina.aspx.vb,61,0,0,0,0,0,0
WebGestor/Inventario/Inventario_Programacion.aspx,39,3,0,0,0,0,0
WebGestor/Inventario/Inventario_Programacion.aspx.vb,6,0,0,0,0,0,0
WebGestor/Inventario/Inventario_Recepcion_IngSeries.aspx,300,15,33,2,0,0,0
WebGestor/Inventario/Inventario_Recepcion_IngSeries.aspx.vb,1123,2,7,3,0,0,90
WebGestor/Inventario/Inventario_Recepcion_Listado.aspx,857,18,59,6,0,0,0
WebGestor/Inventario/Inventario_Recepcion_Listado.aspx.vb,1618,7,0,14,0,0,93
WebGestor/Inventario/Inventario_Recepcion_Registrar.aspx,846,24,73,2,0,0,0
WebGestor/Inventario/Inventario_Recepcion_Registrar.aspx.vb,1642,4,19,3,0,0,100
WebGestor/Inventario/Inventario_Regularizar_Equipos.aspx,215,9,9,0,0,0,0
WebGestor/Inventario/Inventario_Regularizar_Equipos.aspx.vb,484,3,0,0,0,0,30
WebGestor/Inventario/Inventario_Relacion_BienesInv.aspx,297,15,13,0,0,0,0
WebGestor/Inventario/Inventario_Relacion_BienesInv.aspx.vb,1966,3,1,0,0,0,7
WebGestor/Inventario/Inventario_Relacion_Equipos_Prestados.aspx,303,9,30,0,0,0,0
WebGestor/Inventario/Inventario_Relacion_Equipos_Prestados.aspx.vb,185,1,0,0,0,0,0
WebGestor/Inventario/Inventario_Relacion_GuiaInterna.aspx,478,12,16,4,0,0,0
WebGestor/Inventario/Inventario_Relacion_GuiaInterna.aspx.vb,661,4,0,8,0,0,4
WebGestor/Inventario/Inventario_Relacion_GuiaRemision.aspx,498,12,19,5,0,0,0
WebGestor/Inventario/Inventario_Relacion_GuiaRemision.aspx.vb,813,2,1,7,0,0,15
WebGestor/Inventario/Inventario_Relacion_Movimientos.aspx,298,6,24,0,0,0,0
WebGestor/Inventario/Inventario_Relacion_Movimientos.aspx.vb,309,2,5,0,0,0,5
WebGestor/Inventario/Inventario_Relacion_Salidas_Almacent.aspx,374,12,20,0,0,0,0
WebGestor/Inventario/Inventario_Relacion_Salidas_Almacent.aspx.vb,314,1,0,0,0,0,16
WebGestor/Inventario/Inventario_Relacion_Salidas_CCosto.aspx,239,9,12,0,0,0,0
WebGestor/Inventario/Inventario_Relacion_Salidas_CCosto.aspx.vb,248,1,0,0,0,0,8
WebGestor/Inventario/Inventario_Resumen.aspx,373,18,13,2,0,0,0
WebGestor/Inventario/Inventario_Resumen.aspx.vb,2252,3,1,3,0,0,7
WebGestor/Inventario/Inventario_Resumen_Estadistica.aspx,141,9,0,0,0,0,0
WebGestor/Inventario/Inventario_Resumen_Estadistica.aspx.vb,190,26,0,0,0,0,4
WebGestor/Inventario/Inventario_Resumen_Oficinas.aspx,266,3,2,0,0,0,0
WebGestor/Inventario/Inventario_Resumen_Oficinas.aspx.vb,211,0,0,0,0,0,0
WebGestor/Inventario/Inventario_SalidaIngreso_Alavez.aspx,543,9,34,2,0,0,0
WebGestor/Inventario/Inventario_SalidaIngreso_Alavez.aspx.vb,2076,7,0,6,0,0,147
WebGestor/Inventario/Inventario_SalidasEnv_xRecibir.aspx,322,12,35,2,0,0,0
WebGestor/Inventario/Inventario_SalidasEnv_xRecibir.aspx.vb,667,2,0,6,0,0,37
WebGestor/Inventario/Inventario_Stock_Articulos.aspx,384,9,9,0,0,0,0
WebGestor/Inventario/Inventario_Stock_Articulos.aspx.vb,639,7,0,0,0,0,9
WebGestor/Inventario/Inventario_Ubicacion.aspx,791,25,48,0,0,0,0
WebGestor/Inventario/Inventario_Ubicacion.aspx.designer.vb,601,5,12,0,0,0,0
WebGestor/Inventario/Inventario_Ubicacion.aspx.vb,1011,21,0,0,0,0,9
WebGestor/Inventario/Inventario_Verificacion_Nueva.aspx,1241,42,72,6,0,0,0
WebGestor/Inventario/Inventario_Verificacion_Nueva.aspx.vb,2275,6,1,8,0,0,71
WebGestor/Inventario/Inventario_Verificar.aspx,1667,50,83,10,1,0,0
WebGestor/Inventario/Inventario_Verificar.aspx.designer.vb,862,9,15,0,0,0,0
WebGestor/Inventario/Inventario_Verificar.aspx.vb,3098,8,1,12,2,0,111
WebGestor/Inventario/Inventario_Verificar_Masivo.aspx,365,18,15,2,0,0,0
WebGestor/Inventario/Inventario_Verificar_Masivo.aspx.vb,653,1,1,3,0,0,24
WebGestor/Inventario/Inventario_Verificar_SinImagen.aspx,1112,39,55,3,0,0,0
WebGestor/Inventario/Inventario_Verificar_SinImagen.aspx.vb,1931,6,1,3,0,0,50
WebGestor/Inventario/Invnetario_Relacion_EquiposConciliados.aspx,171,6,12,0,0,0,0
WebGestor/Inventario/Invnetario_Relacion_EquiposConciliados.aspx.vb,209,1,0,0,0,0,0
WebGestor/Inventario/Master_Inventario.master,94,0,2,0,0,0,0
WebGestor/Inventario/Master_Inventario.master.vb,6,0,0,0,0,0,0
WebGestor/Inventario/PagPrincipal_Inv.master,142,0,2,0,0,0,0
WebGestor/Inventario/PagPrincipal_Inv.master.vb,20,0,0,0,0,0,0
WebGestor/Inventario/TomarFoto.aspx,166,0,0,0,0,0,0
WebGestor/Inventario/TomarFoto.aspx.vb,6,0,0,0,0,0,0
WebGestor/Inventario/inventario_Regularizar_UbicacionCarga.aspx,195,6,7,0,0,0,0
WebGestor/Inventario/inventario_Regularizar_UbicacionCarga.aspx.vb,161,1,0,0,0,0,1
WebGestor/MP_Principal.master,421,0,5,0,0,0,0
WebGestor/MP_Principal.master.vb,139,0,0,0,0,0,8
WebGestor/MProyLeft.ascx,29,0,0,0,0,0,0
WebGestor/MProyLeft.ascx.vb,159,0,0,0,0,0,8
WebGestor/MProyRight.ascx,27,3,0,0,0,0,0
WebGestor/MProyRight.ascx.vb,126,15,0,0,0,0,2
WebGestor/MapaWeb.aspx,66,0,0,0,0,0,0
WebGestor/MapaWeb.aspx.vb,6,0,0,0,0,0,0
WebGestor/MasterPage_Ejemplo.master,42,0,0,0,0,0,0
WebGestor/MasterPage_Ejemplo.master.vb,6,0,0,0,0,0,0
WebGestor/Menu/Contacto.aspx,215,0,25,0,0,0,0
WebGestor/Menu/Contacto.aspx.vb,111,0,0,0,0,0,0
WebGestor/Menu/Detalle.aspx,184,2,0,0,0,0,0
WebGestor/Menu/Detalle.aspx.vb,215,1,0,0,1,0,11
WebGestor/Menu/IngresarElemento.aspx,222,0,16,1,0,0,0
WebGestor/Menu/IngresarElemento.aspx.vb,200,0,0,0,0,0,0
WebGestor/Menu/Menu.ascx.vb,92,0,0,0,0,0,2
WebGestor/Menu/MenuPrincipal.ascx,29,0,0,0,0,0,0
WebGestor/Menu/MenuPrincipal.ascx.vb,84,0,0,0,0,0,2
WebGestor/Menu/PagMenu.master,77,0,0,0,0,0,0
WebGestor/Menu/PagMenu.master.vb,39,0,0,0,0,0,0
WebGestor/Menu/Subscriptor.aspx,165,0,15,0,0,0,0
WebGestor/Menu/Subscriptor.aspx.vb,133,0,0,0,0,0,0
WebGestor/Menu/_Default.aspx,43,2,4,0,0,0,0
WebGestor/Menu/_Default.aspx.vb,479,3,0,0,2,0,21
WebGestor/Menu/menu.ascx,30,0,0,0,0,0,0
WebGestor/MenuWeb/MenuWeb_Definicion.aspx,252,10,39,0,0,0,0
WebGestor/MenuWeb/MenuWeb_Definicion.aspx.vb,684,5,31,0,0,0,0
WebGestor/MenuWeb/MenuWeb_Elementos.aspx,220,4,8,0,0,0,0
WebGestor/MenuWeb/MenuWeb_Elementos.aspx.vb,245,1,2,0,0,0,2
WebGestor/MenuWeb/MenuWeb_Registra_Auspiciador.aspx,282,2,10,1,0,0,0
WebGestor/MenuWeb/MenuWeb_Registra_Auspiciador.aspx.vb,109,1,2,0,0,0,1
WebGestor/MenuWeb/MenuWeb_Registra_Elemento.aspx,350,0,37,2,0,0,0
WebGestor/MenuWeb/MenuWeb_Registra_Elemento.aspx.vb,134,0,2,0,0,0,0
WebGestor/MenuWeb/PagPrincipal_MenuWeb.master,89,0,0,0,0,0,0
WebGestor/MenuWeb/PagPrincipal_MenuWeb.master.vb,20,0,0,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Creacion.aspx,292,8,110,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Creacion.aspx.vb,880,6,2,0,0,0,40
WebGestor/MesaAyuda/AdminProblemas_Creacion2.aspx,354,9,10,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Creacion2.aspx.vb,575,8,0,0,0,0,35
WebGestor/MesaAyuda/AdminProblemas_Creacion21.aspx,353,9,10,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Creacion21.aspx.vb,572,7,0,0,0,0,35
WebGestor/MesaAyuda/AdminProblemas_Creacion_Edicion.aspx,258,8,110,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Creacion_Edicion.aspx.vb,863,6,2,0,0,0,39
WebGestor/MesaAyuda/AdminProblemas_DefineTablas1.aspx,210,6,23,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_DefineTablas1.aspx.vb,348,6,5,0,0,0,2
WebGestor/MesaAyuda/AdminProblemas_DefineTablas2.aspx,189,8,26,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_DefineTablas2.aspx.vb,430,8,0,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Define_BaseDatos.aspx,283,2,22,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Define_BaseDatos.aspx.vb,304,2,0,0,0,0,2
WebGestor/MesaAyuda/AdminProblemas_Define_Personas.aspx,211,2,24,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Define_Personas.aspx.vb,263,2,0,0,0,0,3
WebGestor/MesaAyuda/AdminProblemas_DiferenciasTiempo.aspx,95,4,0,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_DiferenciasTiempo.aspx.vb,60,1,0,0,0,0,7
WebGestor/MesaAyuda/AdminProblemas_Lista_Enlace_TemasAyuda.aspx,149,4,0,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Lista_Enlace_TemasAyuda.aspx.vb,118,5,0,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Listado.aspx,280,8,110,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Listado.aspx.vb,887,5,2,0,0,0,39
WebGestor/MesaAyuda/AdminProblemas_Registrar.aspx,1189,10,60,5,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Registrar.aspx.vb,871,7,0,13,0,0,12
WebGestor/MesaAyuda/AdminProblemas_Registrar_Fecha.aspx,1216,10,62,5,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Registrar_Fecha.aspx.vb,879,7,0,13,0,0,12
WebGestor/MesaAyuda/AdminProblemas_Registrar_Usuario.aspx,739,2,43,5,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Registrar_Usuario.aspx.vb,669,2,0,13,0,0,12
WebGestor/MesaAyuda/AdminProblemas_Reportar.aspx,414,0,34,0,0,0,0
WebGestor/MesaAyuda/AdminProblemas_Reportar.aspx.vb,325,0,1,0,0,0,19
WebGestor/MesaAyuda/PagPrincipal_MesaAyuda.master,91,0,0,0,0,0,0
WebGestor/MesaAyuda/PagPrincipal_MesaAyuda.master.vb,20,0,0,0,0,0,0
WebGestor/My Project/Application.Designer.vb,13,0,0,0,0,0,0
WebGestor/My Project/AssemblyInfo.vb,35,0,0,0,0,0,0
WebGestor/My Project/MyExtensions/MyWebExtension.vb,73,0,0,0,0,0,0
WebGestor/My Project/Resources.Designer.vb,62,0,0,0,0,0,0
WebGestor/My Project/Settings.Designer.vb,72,0,0,0,0,0,0
WebGestor/OperadorLogistico/Inventario_Archivo_Telefonica.aspx,197,2,4,0,0,0,0
WebGestor/OperadorLogistico/Inventario_Archivo_Telefonica.aspx.vb,74,2,0,0,0,0,0
WebGestor/OperadorLogistico/Inventario_CargaAgenda.aspx,79,0,0,1,0,0,0
WebGestor/OperadorLogistico/Inventario_CargaAgenda.aspx.vb,153,0,0,0,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaArchivo.aspx,183,2,0,0,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaArchivo.aspx.vb,49,1,0,0,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaRemision.aspx,441,4,50,0,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaRemision.aspx.vb,345,2,0,0,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaRemision_Admin.aspx,453,4,50,0,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaRemision_Admin.aspx.vb,330,2,0,0,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaRemision_CargaArch.aspx,391,4,24,1,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaRemision_CargaArch.aspx.vb,131,2,0,0,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaRemision_CargaArch_Admin.aspx,408,4,26,1,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaRemision_CargaArch_Admin.aspx.vb,146,2,0,0,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaRemision_Update.aspx,427,4,50,0,0,0,0
WebGestor/OperadorLogistico/Inventario_GuiaRemision_Update.aspx.vb,314,2,0,0,0,0,0
WebGestor/OperadorLogistico/Inventario_Personas.aspx,191,2,16,0,0,0,0
WebGestor/OperadorLogistico/Inventario_Personas.aspx.vb,104,1,0,0,0,0,0
WebGestor/OperadorLogistico/Inventario_Personas_xFechaEntrega.aspx,357,6,8,0,0,0,0
WebGestor/OperadorLogistico/Inventario_Personas_xFechaEntrega.aspx.vb,137,4,0,0,0,0,0
WebGestor/OperadorLogistico/PagPrincipal_OpLogistico.master,92,0,0,0,0,0,0
WebGestor/OperadorLogistico/PagPrincipal_OpLogistico.master.vb,20,0,0,0,0,0,0
WebGestor/PagPrincipal.master,131,0,0,0,0,0,0
WebGestor/PagPrincipal.master.vb,20,0,0,0,0,0,0
WebGestor/PagPrincipal_A.master,391,0,0,3,0,0,0
WebGestor/PagPrincipal_A.master.vb,24,0,0,0,0,0,0
WebGestor/PaginaMaestra_Web.master,53,0,0,0,0,0,0
WebGestor/PaginaMaestra_Web.master.vb,12,0,0,0,0,0,0
WebGestor/PaginaPrincipal.aspx,74,0,2,0,0,0,0
