path,symbol,tb_layer,reason
WebGestor/plugins/datatables/extensions/FixedColumns/examples/right_column.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/rowspan.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/server-side-processing.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/simple.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/size_fixed.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/size_fluid.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/two_columns.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/js/dataTables.fixedColumns.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/js/dataTables.fixedColumns.min.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedHeader/Readme.txt,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedHeader/css/dataTables.fixedHeader.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedHeader/css/dataTables.fixedHeader.min.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedHeader/examples/header_footer.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedHeader/examples/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedHeader/examples/simple.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedHeader/examples/top_left_right.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedHeader/examples/two_tables.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedHeader/examples/zIndexes.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedHeader/js/dataTables.fixedHeader.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedHeader/js/dataTables.fixedHeader.min.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/KeyTable/Readme.txt,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/KeyTable/css/dataTables.keyTable.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/KeyTable/css/dataTables.keyTable.min.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/KeyTable/examples/events.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/KeyTable/examples/html.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/KeyTable/examples/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/KeyTable/examples/scrolling.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/KeyTable/examples/simple.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/KeyTable/js/dataTables.keyTable.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/KeyTable/js/dataTables.keyTable.min.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/License.txt,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/Readme.md,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/css/dataTables.responsive.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/css/dataTables.responsive.scss,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/child-rows/column-control.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/child-rows/custom-renderer.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/child-rows/disable-child-rows.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/child-rows/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/child-rows/right-column.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/child-rows/whole-row-control.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/display-control/auto.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/display-control/classes.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/display-control/complexHeader.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/display-control/fixedHeader.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/display-control/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/display-control/init-classes.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/initialisation/ajax.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/initialisation/className.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/initialisation/default.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/initialisation/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/initialisation/new.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/initialisation/option.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/styling/bootstrap.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/styling/compact.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/styling/foundation.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/styling/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/examples/styling/scrolling.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/js/dataTables.responsive.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Responsive/js/dataTables.responsive.min.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/Readme.txt,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/css/dataTables.scroller.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/css/dataTables.scroller.min.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/examples/api_scrolling.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/examples/data/2500.txt,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/examples/data/ssp.php,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/examples/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/examples/large_js_source.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/examples/server-side_processing.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/examples/simple.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/examples/state_saving.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/images/loading-background.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/js/dataTables.scroller.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/Scroller/js/dataTables.scroller.min.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/Readme.md,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/css/dataTables.tableTools.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/css/dataTables.tableTools.min.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/ajax.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/alter_buttons.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/bootstrap.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/button_text.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/collection.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/defaults.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/jqueryui.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/multi_instance.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/multiple_tables.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/new_init.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/pdf_message.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/plug-in.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/select_column.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/select_multi.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/select_os.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/select_single.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/simple.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/examples/swf_path.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/collection.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/collection_hover.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/copy.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/copy_hover.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/csv.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/csv_hover.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/pdf.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/pdf_hover.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/print.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/print_hover.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/psd/collection.psd,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/psd/copy document.psd,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/psd/file_types.psd,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/psd/printer.psd,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/xls.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/images/xls_hover.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/js/dataTables.tableTools.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/js/dataTables.tableTools.min.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/swf/copy_csv_xls.swf,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/TableTools/swf/copy_csv_xls_pdf.swf,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/images/sort_asc.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/images/sort_asc_disabled.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/images/sort_both.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/images/sort_desc.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/images/sort_desc_disabled.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/jquery.dataTables.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/jquery.dataTables.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/jquery.dataTables.min.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/jquery.dataTables.min.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/jquery.dataTables_themeroller.css,name-match,TB06,match por 'data' en nombre
WebGestor/uploads/foto/07239084.jpg,name-match,TB04,match por 'foto' en nombre
WebGestor/uploads/foto/11111111.jpg,name-match,TB04,match por 'foto' en nombre
WebGestor/uploads/foto/40341631.jpg,name-match,TB04,match por 'foto' en nombre
WebGestor/uploads/foto/43059906.jpg,name-match,TB04,match por 'foto' en nombre
WebGestor/uploads/foto/45467889.jpg,name-match,TB04,match por 'foto' en nombre
WebGestor/uploads/foto/46865288.jpg,name-match,TB04,match por 'foto' en nombre
