path_rel,language,loc,avg_line_length,num_functions,decision_points,comment_lines,comment_ratio,complexity_score
WebGestor/plugins/ckeditor/lang/cs.js,javascript,5,2483.6,0,22,0,0.0,23
WebGestor/plugins/ckeditor/lang/cy.js,javascript,5,2470.6,0,45,0,0.0,46
WebGestor/plugins/ckeditor/lang/da.js,javascript,5,2438.0,0,71,0,0.0,72
WebGestor/plugins/ckeditor/lang/de.js,javascript,5,2622.0,0,34,0,0.0,35
WebGestor/plugins/ckeditor/lang/el.js,javascript,5,2679.4,0,15,0,0.0,16
WebGestor/plugins/ckeditor/lang/en-au.js,javascript,5,2369.2,0,42,0,0.0,43
WebGestor/plugins/ckeditor/lang/en-ca.js,javascript,5,2369.2,0,42,0,0.0,43
WebGestor/plugins/ckeditor/lang/en-gb.js,javascript,5,2371.2,0,42,0,0.0,43
WebGestor/plugins/ckeditor/lang/en.js,javascript,5,2373.0,0,42,0,0.0,43
WebGestor/plugins/ckeditor/lang/eo.js,javascript,5,2507.0,0,31,0,0.0,32
WebGestor/plugins/ckeditor/lang/es.js,javascript,5,2653.4,0,27,0,0.0,28
WebGestor/plugins/ckeditor/lang/et.js,javascript,5,2433.0,0,11,0,0.0,12
WebGestor/plugins/ckeditor/lang/eu.js,javascript,5,2579.6,0,26,0,0.0,27
WebGestor/plugins/ckeditor/lang/fa.js,javascript,5,2354.2,0,11,0,0.0,12
WebGestor/plugins/ckeditor/lang/fi.js,javascript,5,2483.0,0,11,0,0.0,12
WebGestor/plugins/ckeditor/lang/fo.js,javascript,5,2467.2,0,36,0,0.0,37
WebGestor/plugins/ckeditor/lang/fr-ca.js,javascript,5,2599.8,0,48,0,0.0,49
WebGestor/plugins/ckeditor/lang/fr.js,javascript,5,2700.4,0,47,0,0.0,48
WebGestor/plugins/ckeditor/lang/gl.js,javascript,5,2586.4,0,32,0,0.0,33
WebGestor/plugins/ckeditor/lang/gu.js,javascript,5,2338.2,0,11,0,0.0,12
WebGestor/plugins/ckeditor/lang/he.js,javascript,5,2177.6,0,11,0,0.0,12
WebGestor/plugins/ckeditor/lang/hi.js,javascript,5,2353.6,0,31,0,0.0,32
WebGestor/plugins/ckeditor/lang/hr.js,javascript,5,2406.8,0,20,0,0.0,21
WebGestor/plugins/ckeditor/lang/hu.js,javascript,5,2538.0,0,21,0,0.0,22
WebGestor/plugins/ckeditor/lang/id.js,javascript,5,2423.2,0,32,0,0.0,33
WebGestor/plugins/ckeditor/lang/is.js,javascript,5,2400.4,0,37,0,0.0,38
WebGestor/plugins/ckeditor/lang/it.js,javascript,5,2638.0,0,28,0,0.0,29
WebGestor/plugins/ckeditor/lang/ja.js,javascript,5,1809.0,0,12,0,0.0,13
WebGestor/plugins/ckeditor/lang/ka.js,javascript,5,2491.6,0,19,0,0.0,20
WebGestor/plugins/ckeditor/lang/km.js,javascript,5,2369.8,0,18,0,0.0,19
WebGestor/plugins/ckeditor/lang/ko.js,javascript,5,1943.4,0,25,0,0.0,26
WebGestor/plugins/ckeditor/lang/ku.js,javascript,5,2495.6,0,10,0,0.0,11
WebGestor/plugins/ckeditor/lang/lt.js,javascript,5,2512.0,0,23,0,0.0,24
WebGestor/plugins/ckeditor/lang/lv.js,javascript,5,2530.6,0,21,0,0.0,22
WebGestor/plugins/ckeditor/lang/mk.js,javascript,5,2372.6,0,42,0,0.0,43
WebGestor/plugins/ckeditor/lang/mn.js,javascript,5,2489.8,0,32,0,0.0,33
WebGestor/plugins/ckeditor/lang/ms.js,javascript,5,2418.4,0,41,0,0.0,42
WebGestor/plugins/ckeditor/lang/nb.js,javascript,5,2414.2,0,60,0,0.0,61
WebGestor/plugins/ckeditor/lang/nl.js,javascript,5,2546.4,0,18,0,0.0,19
WebGestor/plugins/ckeditor/lang/no.js,javascript,5,2411.0,0,60,0,0.0,61
WebGestor/plugins/ckeditor/lang/pl.js,javascript,5,2566.0,0,28,0,0.0,29
WebGestor/plugins/ckeditor/lang/pt-br.js,javascript,5,2638.4,0,47,0,0.0,48
WebGestor/plugins/ckeditor/lang/pt.js,javascript,5,2591.4,0,42,0,0.0,43
WebGestor/plugins/ckeditor/lang/ro.js,javascript,5,2645.8,0,50,0,0.0,51
WebGestor/plugins/ckeditor/lang/ru.js,javascript,5,2627.2,0,11,0,0.0,12
WebGestor/plugins/ckeditor/lang/si.js,javascript,5,2351.2,0,21,0,0.0,22
WebGestor/plugins/ckeditor/lang/sk.js,javascript,5,2518.4,0,25,0,0.0,26
WebGestor/plugins/ckeditor/lang/sl.js,javascript,5,2451.4,0,17,0,0.0,18
WebGestor/plugins/ckeditor/lang/sq.js,javascript,5,2556.8,0,26,0,0.0,27
WebGestor/plugins/ckeditor/lang/sr-latn.js,javascript,5,2428.8,0,40,0,0.0,41
WebGestor/plugins/ckeditor/lang/sr.js,javascript,5,2421.6,0,34,0,0.0,35
WebGestor/plugins/ckeditor/lang/sv.js,javascript,5,2378.2,0,24,0,0.0,25
WebGestor/plugins/ckeditor/lang/th.js,javascript,5,2477.0,0,34,0,0.0,35
WebGestor/plugins/ckeditor/lang/tr.js,javascript,5,2453.2,0,20,0,0.0,21
WebGestor/plugins/ckeditor/lang/ug.js,javascript,5,2521.6,0,11,0,0.0,12
WebGestor/plugins/ckeditor/lang/uk.js,javascript,5,2594.0,0,11,0,0.0,12
WebGestor/plugins/ckeditor/lang/vi.js,javascript,5,2518.0,0,11,0,0.0,12
WebGestor/plugins/ckeditor/lang/zh-cn.js,javascript,5,1580.0,0,11,0,0.0,12
WebGestor/plugins/ckeditor/lang/zh.js,javascript,5,1723.2,0,18,0,0.0,19
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/a11yhelp.js,javascript,10,284.0,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ar.js,javascript,9,316.22,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/bg.js,javascript,9,316.33,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ca.js,javascript,10,333.6,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/cs.js,javascript,10,321.5,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/cy.js,javascript,9,351.67,0,9,0,0.0,10
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/da.js,javascript,9,317.89,0,14,0,0.0,15
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/de.js,javascript,10,329.5,0,9,0,0.0,10
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/el.js,javascript,10,357.2,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/en.js,javascript,9,316.67,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/eo.js,javascript,10,349.4,0,4,0,0.0,5
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/es.js,javascript,10,339.2,0,6,0,0.0,7
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/et.js,javascript,9,317.56,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/fa.js,javascript,9,335.33,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/fi.js,javascript,10,334.4,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/fr-ca.js,javascript,10,383.4,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/fr.js,javascript,11,366.55,0,5,0,0.0,6
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/gl.js,javascript,10,326.9,0,2,0,0.0,3
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/gu.js,javascript,9,313.56,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/he.js,javascript,9,298.78,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/hi.js,javascript,9,316.67,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/hr.js,javascript,9,333.67,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/hu.js,javascript,10,331.7,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/id.js,javascript,9,316.11,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/it.js,javascript,10,353.3,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ja.js,javascript,8,244.12,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/km.js,javascript,9,316.33,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ko.js,javascript,9,312.89,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ku.js,javascript,10,328.8,0,10,0,0.0,11
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/lt.js,javascript,9,317.56,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/lv.js,javascript,11,324.91,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/mk.js,javascript,9,320.44,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/mn.js,javascript,9,316.67,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/nb.js,javascript,9,349.22,0,69,0,0.0,70
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/nl.js,javascript,10,332.6,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/no.js,javascript,9,348.89,0,69,0,0.0,70
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/pl.js,javascript,10,336.7,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/pt-br.js,javascript,9,361.0,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/pt.js,javascript,10,342.5,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ro.js,javascript,9,318.89,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ru.js,javascript,9,354.44,0,8,0,0.0,9
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/si.js,javascript,8,329.88,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sk.js,javascript,10,337.3,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sl.js,javascript,10,333.3,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sq.js,javascript,9,321.56,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sr-latn.js,javascript,9,317.0,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sr.js,javascript,9,316.44,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sv.js,javascript,10,315.9,0,35,0,0.0,36
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/th.js,javascript,9,320.0,0,11,0,0.0,12
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/tr.js,javascript,10,313.2,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ug.js,javascript,9,365.56,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/uk.js,javascript,10,319.3,0,6,0,0.0,7
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/vi.js,javascript,9,366.67,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/zh-cn.js,javascript,7,227.71,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/zh.js,javascript,7,239.71,0,7,0,0.0,8
WebGestor/plugins/ckeditor/plugins/about/dialogs/about.js,javascript,7,214.71,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/clipboard/dialogs/paste.js,javascript,11,317.0,1,10,0,0.0,11
WebGestor/plugins/ckeditor/plugins/dialog/dialogDefinition.js,javascript,4,35.5,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/image/dialogs/image.js,javascript,43,477.21,3,41,0,0.0,44
WebGestor/plugins/ckeditor/plugins/link/dialogs/anchor.js,javascript,8,240.12,0,5,0,0.0,6
WebGestor/plugins/ckeditor/plugins/link/dialogs/link.js,javascript,37,447.05,4,61,0,0.0,65
WebGestor/plugins/ckeditor/plugins/pastefromword/filter/default.js,javascript,31,448.32,2,97,0,0.0,99
WebGestor/plugins/ckeditor/plugins/scayt/dialogs/options.js,javascript,20,408.7,8,43,0,0.0,51
WebGestor/plugins/ckeditor/plugins/scayt/dialogs/toolbar.css,css,71,16.34,0,0,0,0.0,1
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/ar.js,javascript,13,349.0,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/bg.js,javascript,13,348.38,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/ca.js,javascript,14,348.5,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/cs.js,javascript,13,354.85,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/cy.js,javascript,14,347.86,0,35,0,0.0,36
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/de.js,javascript,13,360.69,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/el.js,javascript,13,363.0,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/en.js,javascript,13,348.23,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/eo.js,javascript,12,333.0,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/es.js,javascript,13,371.15,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/et.js,javascript,13,340.85,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/fa.js,javascript,12,315.0,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/fi.js,javascript,13,350.62,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/fr-ca.js,javascript,10,314.9,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/fr.js,javascript,11,343.82,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/gl.js,javascript,13,374.38,0,3,0,0.0,4
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/he.js,javascript,12,347.08,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/hr.js,javascript,13,345.77,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/hu.js,javascript,12,327.83,0,13,0,0.0,14
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/id.js,javascript,13,348.92,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/it.js,javascript,14,357.21,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/ja.js,javascript,9,246.44,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/km.js,javascript,13,349.15,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/ku.js,javascript,13,360.92,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/lv.js,javascript,13,360.23,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/nb.js,javascript,11,307.0,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/nl.js,javascript,13,361.85,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/no.js,javascript,11,307.0,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/pl.js,javascript,12,345.58,0,14,0,0.0,15
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/pt-br.js,javascript,11,337.91,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/pt.js,javascript,13,358.54,0,2,0,0.0,3
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/ru.js,javascript,13,354.69,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/si.js,javascript,13,344.92,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/sk.js,javascript,13,338.31,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/sl.js,javascript,12,350.25,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/sq.js,javascript,13,371.62,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/sv.js,javascript,11,312.0,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/th.js,javascript,13,350.15,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/tr.js,javascript,12,338.58,0,9,0,0.0,10
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/ug.js,javascript,13,340.69,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/uk.js,javascript,12,333.0,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/vi.js,javascript,14,345.86,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/zh-cn.js,javascript,9,265.89,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/lang/zh.js,javascript,12,335.75,0,1,0,0.0,2
WebGestor/plugins/ckeditor/plugins/specialchar/dialogs/specialchar.js,javascript,14,343.5,0,19,0,0.0,20
WebGestor/plugins/ckeditor/plugins/table/dialogs/table.js,javascript,21,417.43,3,30,0,0.0,33
WebGestor/plugins/ckeditor/plugins/tabletools/dialogs/tableCell.js,javascript,16,386.94,0,8,0,0.0,9
WebGestor/plugins/ckeditor/plugins/wsc/dialogs/wsc.css,css,82,13.02,0,0,0,0.0,1
WebGestor/plugins/ckeditor/plugins/wsc/dialogs/wsc.js,javascript,67,491.16,1,80,0,0.0,81
WebGestor/plugins/ckeditor/plugins/wsc/dialogs/wsc_ie.js,javascript,11,301.09,2,6,0,0.0,8
WebGestor/plugins/ckeditor/skins/moono/dialog.css,css,5,3170.4,0,0,0,0.0,1
WebGestor/plugins/ckeditor/skins/moono/dialog_ie.css,css,5,3352.6,0,0,0,0.0,1
WebGestor/plugins/ckeditor/skins/moono/dialog_ie7.css,css,5,3464.0,0,0,0,0.0,1
WebGestor/plugins/ckeditor/skins/moono/dialog_ie8.css,css,5,3387.0,0,0,0,0.0,1
WebGestor/plugins/ckeditor/skins/moono/dialog_iequirks.css,css,5,3358.4,0,0,0,0.0,1
WebGestor/plugins/ckeditor/skins/moono/dialog_opera.css,css,5,3196.0,0,0,0,0.0,1
WebGestor/plugins/ckeditor/skins/moono/editor.css,css,5,7034.2,0,0,0,0.0,1
WebGestor/plugins/ckeditor/skins/moono/editor_gecko.css,css,5,7050.4,0,0,0,0.0,1
WebGestor/plugins/ckeditor/skins/moono/editor_ie.css,css,5,7234.0,0,0,0,0.0,1
WebGestor/plugins/ckeditor/skins/moono/editor_ie7.css,css,5,7639.0,0,0,0,0.0,1
WebGestor/plugins/ckeditor/skins/moono/editor_ie8.css,css,5,7269.0,0,0,0,0.0,1
WebGestor/plugins/ckeditor/skins/moono/editor_iequirks.css,css,5,7364.0,0,0,0,0.0,1
WebGestor/plugins/ckeditor/styles.js,javascript,111,30.36,0,7,15,0.135,8
WebGestor/plugins/colorpicker/bootstrap-colorpicker.css,css,214,17.27,0,0,0,0.0,1
WebGestor/plugins/colorpicker/bootstrap-colorpicker.js,javascript,949,34.64,0,122,16,0.017,123
WebGestor/plugins/colorpicker/bootstrap-colorpicker.min.css,css,9,361.56,0,0,0,0.0,1
WebGestor/plugins/colorpicker/bootstrap-colorpicker.min.js,javascript,1,15528.0,0,52,0,0.0,53
WebGestor/plugins/datatables/dataTables.bootstrap.css,css,372,22.73,0,0,0,0.0,1
WebGestor/plugins/datatables/dataTables.bootstrap.js,javascript,206,22.49,2,30,11,0.053,32
WebGestor/plugins/datatables/dataTables.bootstrap.min.js,javascript,8,257.0,0,13,0,0.0,14
WebGestor/plugins/datatables/extensions/AutoFill/css/dataTables.autoFill.css,css,24,19.54,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/AutoFill/css/dataTables.autoFill.min.css,css,1,343.0,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/AutoFill/js/dataTables.autoFill.js,javascript,855,25.48,28,88,19,0.022,116
WebGestor/plugins/datatables/extensions/AutoFill/js/dataTables.autoFill.min.js,javascript,22,410.14,0,24,0,0.0,25
WebGestor/plugins/datatables/extensions/ColReorder/css/dataTables.colReorder.css,css,14,15.07,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/ColReorder/css/dataTables.colReorder.min.css,css,1,138.0,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/ColReorder/js/dataTables.colReorder.js,javascript,1372,25.47,38,240,33,0.024,278
WebGestor/plugins/datatables/extensions/ColReorder/js/dataTables.colReorder.min.js,javascript,26,427.35,3,57,0,0.0,60
WebGestor/plugins/datatables/extensions/ColVis/css/dataTables.colVis.css,css,185,30.48,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/ColVis/css/dataTables.colvis.jqueryui.css,css,41,12.63,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/ColVis/css/dataTables.colVis.min.css,css,1,4375.0,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/ColVis/js/dataTables.colVis.js,javascript,1123,23.07,40,122,8,0.007,162
WebGestor/plugins/datatables/extensions/ColVis/js/dataTables.colVis.min.js,javascript,24,420.17,0,38,0,0.0,39
WebGestor/plugins/datatables/extensions/FixedColumns/css/dataTables.fixedColumns.css,css,25,20.2,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/FixedColumns/css/dataTables.fixedColumns.min.css,css,1,326.0,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/FixedColumns/js/dataTables.fixedColumns.js,javascript,1423,27.76,44,160,26,0.018,204
WebGestor/plugins/datatables/extensions/FixedColumns/js/dataTables.fixedColumns.min.js,javascript,30,469.23,0,43,0,0.0,44
WebGestor/plugins/datatables/extensions/FixedHeader/css/dataTables.fixedHeader.css,css,7,12.86,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/FixedHeader/css/dataTables.fixedHeader.min.css,css,1,86.0,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/FixedHeader/js/dataTables.fixedHeader.js,javascript,1028,27.51,42,112,15,0.015,154
WebGestor/plugins/datatables/extensions/FixedHeader/js/dataTables.fixedHeader.min.js,javascript,30,418.63,0,20,0,0.0,21
WebGestor/plugins/datatables/extensions/KeyTable/css/dataTables.keyTable.css,css,7,14.29,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/KeyTable/css/dataTables.keyTable.min.css,css,1,94.0,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/KeyTable/js/dataTables.keyTable.js,javascript,1175,24.09,42,183,4,0.003,225
WebGestor/plugins/datatables/extensions/KeyTable/js/dataTables.keyTable.min.js,javascript,18,369.11,11,53,0,0.0,64
WebGestor/plugins/datatables/extensions/Responsive/css/dataTables.responsive.css,css,106,27.78,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/Responsive/css/dataTables.responsive.scss,scss,149,13.68,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/Responsive/js/dataTables.responsive.js,javascript,873,27.75,43,139,97,0.111,182
WebGestor/plugins/datatables/extensions/Responsive/js/dataTables.responsive.min.js,javascript,19,383.47,0,35,0,0.0,36
WebGestor/plugins/datatables/extensions/Scroller/css/dataTables.scroller.css,css,44,15.14,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/Scroller/css/dataTables.scroller.min.css,css,1,571.0,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/Scroller/js/dataTables.scroller.js,javascript,1262,29.1,44,176,55,0.044,220
WebGestor/plugins/datatables/extensions/Scroller/js/dataTables.scroller.min.js,javascript,25,418.36,0,39,0,0.0,40
WebGestor/plugins/datatables/extensions/TableTools/css/dataTables.tableTools.css,css,361,28.67,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/TableTools/css/dataTables.tableTools.min.css,css,1,6694.0,0,0,0,0.0,1
WebGestor/plugins/datatables/extensions/TableTools/js/dataTables.tableTools.js,javascript,3230,25.19,103,381,118,0.037,484
WebGestor/plugins/datatables/extensions/TableTools/js/dataTables.tableTools.min.js,javascript,70,453.99,1,114,0,0.0,115
WebGestor/plugins/datatables/jquery.dataTables.css,css,455,32.81,0,0,0,0.0,1
WebGestor/plugins/datatables/jquery.dataTables.js,javascript,14951,28.36,628,2079,659,0.044,2707
WebGestor/plugins/datatables/jquery.dataTables.min.css,css,1,13428.0,0,0,0,0.0,1
WebGestor/plugins/datatables/jquery.dataTables.min.js,javascript,160,498.25,96,399,0,0.0,495
WebGestor/plugins/datatables/jquery.dataTables_themeroller.css,css,416,33.2,0,0,0,0.0,1
WebGestor/plugins/datepicker/bootstrap-datepicker.js,javascript,1671,27.03,7,341,54,0.032,348
WebGestor/plugins/datepicker/datepicker3.css,css,790,41.72,0,0,0,0.0,1
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.ar.js,javascript,15,47.2,0,1,0,0.0,2
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.az.js,javascript,12,51.17,0,0,1,0.083,1
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.bg.js,javascript,14,44.79,0,1,0,0.0,2
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.ca.js,javascript,14,44.57,0,1,0,0.0,2
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.cs.js,javascript,15,43.87,0,1,0,0.0,2
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.cy.js,javascript,14,43.43,0,1,0,0.0,2
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.da.js,javascript,15,43.27,0,1,0,0.0,2
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.de.js,javascript,17,39.82,0,2,0,0.0,3
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.el.js,javascript,13,48.62,0,1,0,0.0,2
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.es.js,javascript,14,44.93,0,1,0,0.0,2
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.et.js,javascript,18,43.33,0,2,0,0.0,3
WebGestor/plugins/datepicker/locales/bootstrap-datepicker.fa.js,javascript,17,38.82,0,2,0,0.0,3
